X,Y,YEAR,MO,DAY,VEI,VOL_ID,FATALITIES,ASSOC_EQ,ASSOC_TSU,COMMENTS,DAMAGE_MILLIONS_DOLLARS,DAMAGE_AMOUNT_ORDER,DAMAGE_DESCRIPTION,DEATHS,DEATHS_AMOUNT_ORDER,DEATHS_DESCRIPTION,INJURIES,INJURIES_AMOUNT_ORDER,INJURIES_DESCRIPTION,MISSING,MISSING_AMOUNT_ORDER,MISSING_DESCRIPTION,HOUSES_DESTROYED,HOUSES_AMOUNT_ORDER,HOUSES_DESCRIPTION,DAMAGE_MILLIONS_DOLLARS_TOTAL,DAMAGE_AMOUNT_ORDER_TOTAL,DAMAGE_TOTAL_DESCRIPTION,DEATHS_TOTAL,DEATHS_AMOUNT_ORDER_TOTAL,DEATHS_TOTAL_DESCRIPTION,INJURIES_TOTAL,INJURIES_AMOUNT_ORDER_TOTAL,INJURIES_TOTAL_DESCRIPTION,MISSING_TOTAL,MISSING_AMOUNT_ORDER_TOTAL,MISSING_TOTAL_DESCRIPTION,HOUSES_DESTROYED_TOTAL,HOUSES_AMOUNT_ORDER_TOTAL,HOUSES_TOTAL_DESCRIPTION,SIGNIF,VALIDITY,NUM,NAME,LOCATION,LATITUDE,LONGITUDE,ELEVATION,MORPHOLOGY,STATUS,TIME_ERUPT,ID,COUNTRY,NUM_SLIDES,SIG_ID,TSU_ID,HAZ_EVENT_ID,OBJECTID
122.45,-8.67,2004,1,29,1,60416,1,,,"One person was killed by smoke and ash inhalation; another fatality from unknown causes may have occurred. (reference #9675)",,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0604-16=,Egon,Lesser Sunda Is,-8.67,122.45,1703,Stratovolcano,Historical,D2,60416,Indonesia,0,,,6405,81
15.004,37.734,1669,3,19,3,10106,2,,,A lava flow killed two persons and injured 5 on March 19 in the forest close to Mt. Cagliato. (reference #9675),,,,2,1,Few (~1 to 50 people),5,1,Few (~1 to 50 people),,,,,,,,,,2,1,Few (~1 to 50 people),5,1,Few (~1 to 50 people),,,,,,,1,,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,,,6246,101
15.004,37.734,1984,10,16,3,10106,1,,,(reference #9675),,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0101-06=,Etna,Italy,37.734,15.004,3350,Stratovolcano,Historical,D1,10106,Italy,0,,,6264,101
-24.35,14.95,2014,11,23,,180401,,,,"19 November-25 November 2014. According to news articles an eruption from Fogo's Pico cone inside the Cha Caldera began in the morning on 23 November after increased activity detected in the previous weeks and felt earthquakes by residents the night before. The eruption started at a vent on the WSW base of Pico cone, near or at where explosions originated in 1995, and then rose from multiple vents. The activity was characterized by explosions, lava fountains, and ash emissions. About 700 people evacuated from Chã das Caldeiras and the local airport closed. During the afternoon on 24 November workers removed items from the national park headquarters and by the evening lava had overtaken the building. Lava flows had crossed a main road and taken down communication poles. The Toulouse VAAC noted that a cloud observed in satellite images composed mainly of sulfur dioxide drifted over 220 km NW at an altitude of 9.1 km (30,000 ft) a.s.l. Ash in the cloud was detected at lower altitudes. By 25 November the lava flow was 4 km long. (reference #2432)
<P>The eruption continues, but the situation is critical inside the Cha caldera. The northern lava flow branch has started to enter the village of Portela and today destroyed and/or damaged several buildings, including the headquarters of the Fogo Nature Park. The village, located at the northern end of the main road inside the caldera, is at risk of being cut off by lava flows... The eruption's heaviest economic damage is probably the destruction of vinyards in the area. The lava flows threaten the storage cellar with approx. 100,000 liters of wine. (reference #11144)
<P>On 23 November 2014, at 10.00 there was a volcanic eruption on the island of Fogo in Cape Verde. In the Cha das Caldeiras region of the island, approximately 5,700 metres of Cha Sao Felipe road had been affected by lava flows, which has resulted in the Bangaeira, Djeu Lorna and Portela communities becoming cut off. Air traffic to and from the island was stopped. All of the people who lived in the crater of the volcano were evacuated by the National Civil Protection Service and Military and sought refuge ... The National Civil Protection Service reported that the lava flows had destroyed 230 buildings including homes and public infrastructure. It has also been reported that 444.7 hectares of land had been affected including 120 hectares of agricultural fields and livestock killed. In the Bangaeira and Portela communities, 100% of buildings had been destroyed... As of 6 February 2015, the volcano had not resulted in any loss of lives however, 1,076 people have been displaced of which 944 people are settled in the temporary shelter confinements built by the government in the 1995 volcanic eruption and a public school. (reference #11296)",,2,Moderate (~$1 to $5 million),,,,,,,,,,230,3,Many (~101 to 1000 houses),,2,Moderate (~$1 to $5 million),,,,,,,,,,230,3,Many (~101 to 1000 houses),1,4,1804-01=,Fogo,Cape Verde Is,14.95,-24.35,2829,Stratovolcano,Historical,D1,180401,Cape Verde,0,,,6084,115
127.325,0.8,2014,12,18,,60806,1,,,"According to a news article, an eruption at Gamalama on 18 December generated an ash plume that rose 2 km. Nine hikers fell as they ran to safety; four were injured and one was missing. Slow-moving lava at the summit was visible, and ashfall occurred in local villages. The Sultan Baabulah airport, 6 km NE, was closed along with schools and businesses. (reference #2432)",,,,1,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,,,,1,1,Few (~1 to 50 people),4,1,Few (~1 to 50 people),,,,,,,1,4,0608-06=,Gamalama,Halmahera-Indonesia,0.8,127.325,1715,Stratovolcano,Historical,D1,60806,Indonesia,0,,,6165,137
-17.33,64.42,1860,,,,170301,1,,,One fatality from drowning in water-filled kettle hole following a jokulhlaup in 1860. No eruption. (reference #9675),,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1703-01=,Grimsvotn,Iceland-NE,64.42,-17.33,1725,Caldera,Historical,D1,170301,Iceland,0,,,6645,172
-78.598,-0.171,1993,3,12,1,150202,2,,,"A phreatic explosion at 1146 on 12 March in the young crater of Guagua Pichincha's central dome killed two young volcanologists from the Instituto Geofísico. Ing. Victor Hugo Pérez, 31, and Egdo. Alvaro Sánchez, 25, had gone onto the dome to document recent activity when the strong blast hurled rocks and ash upon them, killing them instantly. Based on seismicity, a warning of possible activity had been transmitted to them by radio at 1030, but for unknown reasons they were still on the dome when the eruption occurred. Search and rescue operations were initiated late that afternoon and at about 0730 the following morning their bodies were discovered by M. Hall near the dome's crater rim. (reference #2432)
<P>Volcanologists visiting the lava dome to investigate an eruption 3 days earlier were killed by second phreatic eruption. (reference #9675)",,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,1502-02=,Guagua Pichincha,Ecuador,-0.171,-78.598,4784,Stratovolcano,Historical,D1,150202,Ecuador,0,,,6626,176
140.880000000000109,40.65,1997,7,12,,80328,3,,,Three Japanese Army soldiers were killed by carbon dioxide inhalation during a training mission. No eruption. (reference #9675),,,,3,1,Few (~1 to 50 people),,,,,,,,,,,,,3,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-28=,Hakkoda Group,Honshu-Japan,40.65,140.88,1585,Stratovolcano,Holocene,U,80328,Japan,0,,,6546,186
139.02,35.22,1972,10,2,,80302,2,,,No eruption. (reference #9675),,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-02=,Hakone,Honshu-Japan,35.22,139.02,1438,Complex volcano,Radiocarbon,D7,80302,Japan,0,,,6472,187
139.02,35.22,1953,7,26,,80302,10,,,Landslide killed 10. No eruption. (reference #9675),,,,10,1,Few (~1 to 50 people),,,,,,,,,,,,,10,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-02=,Hakone,Honshu-Japan,35.22,139.02,1438,Complex volcano,Radiocarbon,D7,80302,Japan,0,,,6471,187
139.02,35.22,1952,3,27,,80302,1,,,No eruption. (reference #9675),,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-02=,Hakone,Honshu-Japan,35.22,139.02,1438,Complex volcano,Radiocarbon,D7,80302,Japan,0,,,6470,187
139.02,35.22,1951,11,5,,80302,2,,,No eruption. (reference #9675),,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-02=,Hakone,Honshu-Japan,35.22,139.02,1438,Complex volcano,Radiocarbon,D7,80302,Japan,0,,,6469,187
139.02,35.22,1933,5,10,,80302,1,,,One killed during fumarolic activity.No eruption. (reference #9675),,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0803-02=,Hakone,Honshu-Japan,35.22,139.02,1438,Complex volcano,Radiocarbon,D7,80302,Japan,0,,,6468,187
-19.7,63.98,1510,10,15,4,170207,,,,"No confirmed fatalities, but likely cause of famine in northern Iceland. (reference #9675)",,,,,3,Many (~101 to 1000 people),,,,,,,,,,,,,,3,Many (~101 to 1000 people),,,,,,,,,,1,,1702-07=,Hekla,Iceland-S,63.98,-19.7,1491,Stratovolcano,Historical,D1,170207,Iceland,0,,,6644,203
-121.694,45.374,1980,12,25,,120201,1,,,A debris flow from Polallie Creek canyon on the NE flank of Mount Hood as a result of heavy rainfall killed one person. No eruption. (reference #9675),,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1202-01-,Hood,US-Oregon,45.374,-121.694,3426,Stratovolcano,Historical,D3,120201,United States,0,,,6569,220
-121.694,45.374,1934,,,,120201,1,,,No eruption. (reference #9675),,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,1202-01-,Hood,US-Oregon,45.374,-121.694,3426,Stratovolcano,Historical,D3,120201,United States,0,,,6568,220
-72.97,-45.9,1973,4,5,,1508057,2,,,"Card 1603 (11 April 1973) Eruption on 5 April causes mud avalanches that bury two people and hundreds of animals
<br>The Mt. Hudson volcano erupted on 5 April 1973 and showered ash over a 25-mile area. The eruption was reportedly characterized by a ""giant fireball"" and thick columns of smoke, as well as the ejection of lava and rocks. Two shepherd and hundreds of animals were buried by mud avalanches in the Huemules Valley.
<P>Card 1645 (24 May 1973) Temperature rise, not eruption, caused damaging April lahar
<br>
The following information was received by cable from Santiago on 24 May 1973. ""The last airplane reconnaisance flight on April 14 confirms that Mount Hudson has not been active since the 1971 eruption. Fumarolic activity in the central area of the 9-km-wide crater was observed. The ice cover melted last April producing a lahar which flowed down the Huemules and Cupquelan valleys destroying property, farmhouses, and cattle, finally reaching the sea 70 km away. A rise in temperature produced a 70% melting of the ice cover in the crater area.""
<P>(above from reference #2432)",,1,Limited (<$1 million),2,1,Few (~1 to 50 people),,,,,,,,1,Few (~1 to 50 houses),,1,Limited (<$1 million),2,1,Few (~1 to 50 people),,,,,,,,1,Few (~1 to 50 houses),1,,1508-057,"Hudson, Cerro",Chile-S,-45.9,-72.97,1905,Stratovolcano,Historical,D1,1508057,Chile,0,,,6224,227
-76.05,2.92,1994,6,6,,150105,,,,"At least 295 people killed, 500 missing, 13,000 homeless and severe damage caused to houses, highways and bridges by the earthquake and ensuing landslides in Cauca, Huila, Tolima and Valle   Departments. At least 200 homes were destroyed, including 25 at Toribio and 15 at Piendamo. Moderate structural damage occurred at Bogota and Cali. An avalanche from the Huila Volcano blocked the Paez River causing severe flooding at Belalcazar and Neiva. Felt in much of west-central Colombia from Tunja to Pasto.  (reference #1053)
<P>271 killed, $2.4 million damage. (reference #1250)
<P>The M 6.4 earthquake that struck on 6 June 1994 is now termed the Paez earthquake. Although the preliminary epicenter determination was W of the volcano's summit, a more recent estimate places it on Nevado del Huila's SSW flank, several kilometers N of the village of Irlanda (figure 1; BGVN 19:5). Prior to the earthquake, normal background seismicity prevailed; a series of aftershocks also took place beneath the volcano. Earthquake damage was attributed to shaking, mass movement of loosened material, and flooding. The volcano's topography and volcanic deposits contributed to the disaster, but the primary area of landslides lay S of the main volcanic edifice and reached a maximum elevation of ~3,000 m. Aerial observers on 7 July saw no changes in either the vigor of fumaroles present near the summit or in the distribution and surface appearance of glaciers. Though dislodged ice was noted in news reports, none was found during fieldwork. The latest estimates on direct human impact from the earthquake are >150 fatalities, 500 people listed as missing, and 20,000 people displaced. Six bridges and >100 km of roads were destroyed. (reference #2432)",,,,,,,,,,,,,,,,2.400000,2,Moderate (~$1 to $5 million),650,3,Many (~101 to 1000 people),,,,,,,200,3,Many (~101 to 1000 houses),1,,1501-05=,Huila,Colombia,2.92,-76.05,5365,Stratovolcano,Historical,D5,150105,Colombia,0,5387,,6624,230
-83.852,9.979,1963,3,17,3,140506,15,,,"Witham lists 15 fatalities, with range of 5-15.  (reference #9675)",,,,15,1,Few (~1 to 50 people),,,,,,,,,,,,,15,1,Few (~1 to 50 people),,,,,,,,,,1,,1405-06=,Irazu,Costa Rica,9.979,-83.852,3432,Stratovolcano,Historical,D1,140506,Costa Rica,0,,,6607,263
125.48,2.78,1992,1,21,2,60702,2,,,(reference #9675),,,,2,1,Few (~1 to 50 people),,,,,,,,,,,,,2,1,Few (~1 to 50 people),,,,,,,,,,1,,0607-02=,Karangetang [Api Siau],Sangihe Is-Indonesia,2.78,125.48,1784,Stratovolcano,Historical,D1,60702,Indonesia,0,,,6409,317
125.48,2.78,2015,5,7,,60702,,,,"An increase in activity occurred during the past days, resulting in dangerous pyroclastic flows that swept 3 km down the steep southern slope of the volcano.  
The cause was elevated strombolian activity combined with effusion of a viscous flow from the summit crater, which resulted in partial collapses of the lava flow. 
People living in villages near the volcano were evacuated and it seems no fatalities occurred, although houses in the village of Kora Kora were destroyed by the pyroclastic flow on 7 May. Significant ash fall occurred on the northern flank of the volcano. (reference #11209)",,1,Limited (<$1 million),,,,,,,,,,,1,Few (~1 to 50 houses),,1,Limited (<$1 million),,,,,,,,,,,1,Few (~1 to 50 houses),1,4,0607-02=,Karangetang [Api Siau],Sangihe Is-Indonesia,2.78,125.48,1784,Stratovolcano,Historical,D1,60702,Indonesia,0,,,6144,317
43.38,-11.75,1903,,,,30301,17,,,"In the summer of 1903 the emanation of suffocating gases was so strong that 17 people, who stayed near the solfataras at an elevation of 1600 m, were killed. No eruption. (reference #9675)",,,,17,1,Few (~1 to 50 people),,,,,,,,,,,,,17,1,Few (~1 to 50 people),,,,,,,,,,1,,0303-01=,Karthala,Indian O-W,-11.75,43.38,2361,Shield volcano,Historical,D1,30301,Comoros,0,,,6267,323
121.83,-8.758,1995,5,15,,60414,1,,,Tourist fell into crater lake. No eruption. (reference #9675),,,,1,1,Few (~1 to 50 people),,,,,,,,,,,,,1,1,Few (~1 to 50 people),,,,,,,,,,1,,0604-14=,Kelimutu,Lesser Sunda Is,-8.758,121.83,1640,Complex volcano,Historical,D1,60414,Indonesia,0,,,6404,336
112.308000000000106,-7.93,2014,2,13,,60328,7,,,"12 February-18 February 2014. PVMBG reported that at 2115 on 13 February the Alert Level for Kelut was raised to 4 (on a scale of 1-4). Visitors and residents were prohibited from approaching the crater within a 10-km radius. BNPB reported that a major eruption occurred less than two hours later at 2250, followed by another large explosion at 2330. Ash plumes rose to an altitude of 17 km (55,800 ft) a.s.l. and caused ashfall in areas NE, NW, and W, as far as Pacitan (133 km WSW), Kulon Progo (236 km W), Temanggung (240 km WNW), and Banyuwangi (228 km E). Forty flights from the Juanda (81 km NE), Adi Sucipto Yogya (208 km W), and Adi Sumarmo Solo (175 km WNW) airports were cancelled. News articles reported that flights in and out of seven airports were cancelled or rerouted. Ashfall and tephra 5-8 cm in diameter caused structures to collapse, including schools, homes, and businesses. On 14 February BNPB reported that the eruption had <B>killed four people: one died due to a collapsing wall, one from ash inhalation, and two from shortness of breath</B>. All four victims lived within 7 km of Kelut in the regency of Malang, an area that received ashfall up to 20 cm thick. By 0600 the number of displaced people reached 100,248, but the report also noted that activity had declined. A report issued later that day noted that 76,388 people remained evacuated. Seismicity continued to decline and was at moderate levels during 15-17 February. An 18 February report noted that a total of <B>seven people in Malang had died</B>, and that the ashfall had affected cattle health and dairy production, farms, and the water supply. Damage to infrastructure in Malang included 3,782 houses, 20 government buildings, 251 schools, nine hospitals, and 36 churches.  (reference #2432)",,3,Severe (~>$5 to $24 million),7,1,Few (~1 to 50 people),,,,,,,4098,4,Very Many (~1001 or more houses),,3,Severe (~>$5 to $24 million),7,1,Few (~1 to 50 people),,,,,,,4098,4,Very Many (~1001 or more houses),1,4,0603-28=,Kelut,Java,-7.93,112.308,1731,Stratovolcano,Historical,D1,60328,Indonesia,0,,,6024,339
112.308000000000106,-7.93,1998,7,,,60328,10,,,No eruption. (reference #9675),,,,10,1,Few (~1 to 50 people),,,,,,,,,,,,,10,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-28=,Kelut,Java,-7.93,112.308,1731,Stratovolcano,Historical,D1,60328,Indonesia,0,,,6365,339
112.308000000000106,-7.93,1990,11,25,,60328,4,,,Lahars that overflowed a river channel in the Blitar region (~30 km S of the summit) killed 4 people. No eruption. (reference #9675),,,,4,1,Few (~1 to 50 people),,,,,,,,,,,,,4,1,Few (~1 to 50 people),,,,,,,,,,1,,0603-28=,Kelut,Java,-7.93,112.308,1731,Stratovolcano,Historical,D1,60328,Indonesia,0,,,6364,339
145.061,-4.1,2004,10,24,4,50102,5,,,"2004, October 24. Two elderly women and three children died from respiratory complications from ash inhalation. (reference #9675)",,,,5,1,Few (~1 to 50 people),,,,,,,,,,,,,5,1,Few (~1 to 50 people),,,,,,,,,,1,4,0501-02=,Manam,New Guinea-NE of,-4.1,145.061,1807,Stratovolcano,Historical,D1,50102,Papua New Guinea,0,,,6184,417
145.061,-4.1,2007,3,,4,50102,4,,,"Four people were killed and one injured from an ""ash-and-mud avalanche"" in a valley on the northern part of the island. (reference #9675)",,,,4,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,,,,4,1,Few (~1 to 50 people),1,1,Few (~1 to 50 people),,,,,,,1,4,0501-02=,Manam,New Guinea-NE of,-4.1,145.061,1807,Stratovolcano,Historical,D1,50102,Papua New Guinea,0,,,6186,417
